score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2,word3,instance_id3,start3,end3,path3,word4,instance_id4,start4,end4,path4,word5,instance_id5,start5,end5,path5,word6,instance_id6,start6,end6,path6
44,6,19,True,True,is find the start a nine,is,0,D1,E2,D1 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4
44,6,19,True,True,is find the start a nine,is,0,D1,E2,D1 -> E2,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,24,M2,M5,M2 -> M3 -> L4 -> M5
44,6,19,False,True,ten ten integer by a six,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
44,6,25,False,True,the decimal at ten ten integer,the,99,G6,I7,G6 -> H6 -> I7,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
44,6,25,False,True,the decimal to ten ten integer,the,99,G6,I7,G6 -> H6 -> I7,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
44,6,26,False,True,the decimals at ten ten integer,the,99,G6,I7,G6 -> H6 -> I7,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
44,6,16,True,True,the start a nine go a,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3,a,58,J4,J4,J4
44,6,16,True,True,the start an go a end,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,59,K4,K5,K4 -> L4 -> K5
44,6,16,True,True,the start an go a end,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,60,K4,K5,K4 -> L5 -> K5
44,6,19,False,True,to ten ten integer a six,to,172,C12,D12,C12 -> D12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,six,211,L14,N14,L14 -> M14 -> N14
44,5,17,False,True,a ten ten ten integer,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,,,,,
44,5,19,True,True,get get ninety nine ten,get,135,L9,M9,L9 -> M10 -> M9,get,145,L10,J10,L10 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,,,,,
44,5,19,True,True,get get ninety nine ten,get,146,L10,M9,L10 -> M10 -> M9,get,134,L9,J10,L9 -> K10 -> J10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,,,,,
44,5,18,True,True,get go ninety nine ten,get,134,L9,J10,L9 -> K10 -> J10,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,,,,,
44,5,18,True,True,get go ninety nine ten,get,145,L10,J10,L10 -> K10 -> J10,go,131,I9,I10,I9 -> I10,ninety,164,I11,F13,I11 -> I12 -> H12 -> G13 -> F14 -> F13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12,,,,,
43,6,19,True,True,a is ten ten ten integer,a,139,C10,C10,C10,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
43,6,19,True,True,a is ten ten ten integer,a,152,B11,B11,B11,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
43,6,20,True,True,an is ten ten ten integer,an,154,B11,A12,B11 -> A12,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
43,6,20,False,True,at ten ten integer by six,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
43,6,20,True,True,decimal ten ten ten it go,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,159,G11,H10,G11 -> H10,go,131,I9,I10,I9 -> I10
43,6,15,True,True,find a a nine get up,find,2,E1,G2,E1 -> F1 -> G1 -> G2,a,39,F3,F3,F3,a,55,E4,E4,E4,nine,69,D5,C4,D5 -> D6 -> C5 -> C4,get,50,B4,B5,B4 -> A4 -> B5,up,80,C6,D7,C6 -> D7
43,6,19,True,True,find a a nineteen get up,find,2,E1,G2,E1 -> F1 -> G1 -> G2,a,39,F3,F3,F3,a,55,E4,E4,E4,nineteen,70,D5,A3,D5 -> D6 -> C5 -> C4 -> C3 -> B3 -> A2 -> A3,get,50,B4,B5,B4 -> A4 -> B5,up,80,C6,D7,C6 -> D7
43,6,16,True,True,find a an nine get up,find,2,E1,G2,E1 -> F1 -> G1 -> G2,a,39,F3,F3,F3,an,56,E4,D5,E4 -> D5,nine,91,E6,C4,E6 -> D6 -> C5 -> C4,get,50,B4,B5,B4 -> A4 -> B5,up,80,C6,D7,C6 -> D7
43,6,20,True,True,find a an nineteen get up,find,2,E1,G2,E1 -> F1 -> G1 -> G2,a,39,F3,F3,F3,an,56,E4,D5,E4 -> D5,nineteen,92,E6,A3,E6 -> D6 -> C5 -> C4 -> C3 -> B3 -> A2 -> A3,get,50,B4,B5,B4 -> A4 -> B5,up,80,C6,D7,C6 -> D7
43,6,16,True,True,find the get go a end,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,5,I1,I2,I1 -> J1 -> I2,get,42,J3,K2,J3 -> J2 -> K2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,59,K4,K5,K4 -> L4 -> K5
43,6,16,True,True,find the get go a end,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,5,I1,I2,I1 -> J1 -> I2,get,42,J3,K2,J3 -> J2 -> K2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,60,K4,K5,K4 -> L5 -> K5
43,6,19,True,True,find the start nine in a,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,a,101,I6,I6,I6
43,6,19,True,True,find the start nine in a,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,a,104,K6,K6,K6
43,6,20,True,True,find the start nine in an,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,in,73,J5,J6,J5 -> J6,an,105,K6,L5,K6 -> L5
43,6,20,False,True,in ten ten integer by six,in,201,D13,C14,D13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
43,6,19,True,True,is ten ten ten integer a,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
43,6,19,True,True,is ten ten ten integer a,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13
43,6,20,True,True,is ten ten ten integer by,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
43,6,20,True,True,is ten ten ten integer by,is,192,A13,B12,A13 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13
43,6,19,False,True,ten ten ten integer a by,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,by,189,L12,M13,L12 -> M13
43,6,19,False,True,ten ten ten integer a by,ten,205,A14,C14,A14 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,by,189,L12,M13,L12 -> M13
43,6,19,True,True,ten ten ten integer a is,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
43,6,19,True,True,ten ten ten integer a is,ten,205,A14,C14,A14 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,is,212,M14,L14,M14 -> L14
43,6,19,False,True,ten ten ten integer a or,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,or,188,K12,K13,K12 -> K13
43,6,19,False,True,ten ten ten integer a or,ten,205,A14,C14,A14 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,a,203,L13,L13,L13,or,188,K12,K13,K12 -> K13
43,6,20,True,True,ten ten ten integer by is,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14
43,6,20,True,True,ten ten ten integer by is,ten,205,A14,C14,A14 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,is,212,M14,L14,M14 -> L14
43,6,20,True,True,ten ten ten it go integer,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,159,G11,H10,G11 -> H10,go,131,I9,I10,I9 -> I10,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
43,6,20,True,True,ten ten ten it go integer,ten,205,A14,C14,A14 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,159,G11,H10,G11 -> H10,go,131,I9,I10,I9 -> I10,integer,169,J11,M12,J11 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
43,6,20,False,True,to ten ten integer by six,to,172,C12,D12,C12 -> D12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12,by,189,L12,M13,L12 -> M13,six,211,L14,N14,L14 -> M14 -> N14
43,5,18,True,True,find the start nine go,find,1,E1,H1,E1 -> F1 -> G1 -> H1,the,6,I1,J2,I1 -> J1 -> J2,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3,,,,,
43,5,14,True,True,start a nine get a,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1,a,13,H2,H2,H2,,,,,
43,5,14,True,True,start a nine get a,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1,a,13,H2,H2,H2,,,,,
43,5,15,True,True,start a nine get an,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,40,J3,I1,J3 -> I2 -> I1,an,14,H2,G1,H2 -> G1,,,,,
43,5,15,True,True,start a nine get an,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,get,41,J3,I1,J3 -> J2 -> I1,an,14,H2,G1,H2 -> G1,,,,,
43,5,13,True,True,start a nine go a,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,a,25,N2,N2,N2,nine,23,M2,K4,M2 -> M3 -> L4 -> K4,go,43,J3,K3,J3 -> K3,a,58,J4,J4,J4,,,,,
43,5,13,True,True,start an go a end,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,59,K4,K5,K4 -> L4 -> K5,,,,,
43,5,13,True,True,start an go a end,start,7,K1,N1,K1 -> K2 -> L1 -> M1 -> N1,an,27,N2,M2,N2 -> M2,go,22,L2,K3,L2 -> K3,a,58,J4,J4,J4,end,60,K4,K5,K4 -> L5 -> K5,,,,,
42,6,23,True,True,a decimal is ten ten integer,a,101,I6,I6,I6,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
42,6,23,True,True,a decimal is ten ten integer,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
42,6,19,True,True,a decimal is ten ten ten,a,101,I6,I6,I6,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
42,6,19,True,True,a decimal is ten ten ten,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
42,6,23,False,True,a decimal it ten ten integer,a,101,I6,I6,I6,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
42,6,23,False,True,a decimal it ten ten integer,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
42,6,19,False,True,a decimal ten ten ten in,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,in,181,I12,I11,I12 -> I11
42,6,19,True,True,a decimal ten ten ten is,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,is,184,I12,I13,I12 -> I13
42,6,19,False,True,a decimal ten ten ten it,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,159,G11,H10,G11 -> H10
42,6,19,False,True,a decimal ten ten ten it,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,160,G11,H11,G11 -> H11
42,6,19,False,True,a decimal ten ten ten it,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,180,I12,H11,I12 -> H11
42,6,19,False,True,a decimal ten ten ten to,a,101,I6,I6,I6,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,to,162,H11,I10,H11 -> I10
42,6,19,True,True,a ten is ten ten integer,a,152,B11,B11,B11,ten,173,C12,A12,C12 -> B13 -> A12,is,192,A13,B12,A13 -> B12,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
42,6,19,False,True,decimal a ten ten ten in,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,in,181,I12,I11,I12 -> I11
42,6,19,True,True,decimal a ten ten ten is,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,is,184,I12,I13,I12 -> I13
42,6,19,False,True,decimal a ten ten ten it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,159,G11,H10,G11 -> H10
42,6,19,False,True,decimal a ten ten ten it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,160,G11,H11,G11 -> H11
42,6,19,False,True,decimal a ten ten ten it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,it,180,I12,H11,I12 -> H11
42,6,19,False,True,decimal a ten ten ten to,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,to,162,H11,I10,H11 -> I10
42,6,19,True,True,decimal is a ten ten ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
42,6,19,True,True,decimal is a ten ten ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
42,6,19,False,True,decimal it a ten ten ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,129,B9,A10,B9 -> A10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12
42,6,20,False,True,decimals a ten ten ten in,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14,ten,209,F14,H12,F14 -> G13 -> H12,in,181,I12,I11,I12 -> I11
